sentence1,label
Mary got out of her car and picked up a box of items she purchased at the hardware store. Mary took the hammer out of the box and put it on the shelf. Mary moved the chainsaw over to a corner in the garage. Mary took the rope out of the box and hung it on a nail on the wall. Mary went out to the car and brought in her dry cleaning machine.,1
"Tom took out a package of soup from the pantry, making sure he could put it in the microwave. Tom picked up a bowl he used to eat cereal with that morning and put it in the dishwasher. Tom microwaved the soup, put it in a bowl, and put the empty container in the dustbin. Tom also made a sandwich which he put on a plate. Tom sat down at the kitchen table and ate his dinner.",1
John tied up the rope. John turned off the chainsaw. John put the chainsaw and rope into the box. John moved the lawnmower out of the driveway. John put the box into the car.,1
John took a piece of paper and put it in the copier to make a copy. John then sat on a chair to wait for the copies. John then took the stapler and stapled two copies together. John started typing on his keyboard to reply to an email. John then started reading his book for information.,1
Ann took a shower in the morning. Ann used the hair dryer to dry her hair while looking in the mirror. Ann put the shampoo bottle on the shelf in the shower. Ann put her toothbrush in the cabinet and picked up all the wet towels from the floor. Ann put all the towels in the washing machine along with some clothes.,1
Tom who is a vegetarian baked some cookies in the oven. Tom placed the baked cookies on the counter. Tom ate a roast beef sandwich. Tom stirred in some chocolate to his milk with a spoon. Tom ate the cookies with his chocolate milk.,0
Mary took a cucumber from the fridge. Mary sliced it and put it in a bowl. Mary put the bowl of cucumber in the fridge and grabbed a donut to eat instead. Mary accidentally dropped the donut and her dog ate it. Mary ate the donut.,0
Mary was getting ready to clean her bathroom. Mary cleaned the bathroom mirror until it sparkled. Mary put the toothpaste and other items in the bathroom cabinet. Mary picked up the socks and towels and put them in a laundry basket. Mary took the clothes and put them in a washing machine along with some bleach.,1
Mary enters the door. Mary walks on the carpet. Mary takes out a guitar. Mary plugs the guitar to the power outlet. Mary plays a song with the guitar.,1
Ann took a bubble bath in the bathtub. Ann put on deodorant then plugged in her hair dryer. Ann used bleach to clean her bathtub. Ann threw her socks and pants into fire. Ann drained the water from her bathtub.,1
John looked in the mirror. John filled up the bathtub. John took out his soap bar. John scrubbed himself in the bathtub with the soap bar. John got out of the bathtub feeling fresh.,1
Mary lost her fridge. Mary took out a bowl from the fridge. The bowl had a cucumber and a donut in it. Mary put the cucumber on the counter. Mary ate the donut.,0
"Tom played volleyball with his friends. Tom got tired, and threw the baseball in the bag. Tom finished the water bottle. Tom played on the see-saw. Tom used a towel to wipe his face.",1
Ann put her pants in the sink. Ann turned on the water faucet. Ann soaked her pants in water. Ann added detergent to the water. Ann put on her skirt.,1
Ann went to the park to ride a see-saw. Ann gave the tennis ball to one of the kids at the park who is about to leave. Ann played volleyball with some kids at the park. Ann picked up a duffle bag. Ann threw the tennis ball.,0
Tom renovated the bathroom and began the final cleaning. Tom cleaned the bathtub and sink with a brush. The sink had visible stains on it. Tom wiped off the cabinet with some wood cleaner and liked the way it looked. Tom put all the bathroom items back in the cabinet.,0
Mary filled the sandbox with sand. Mary set up the fence around the sandbox. Mary set up the tennis net in the middle of the sandbox. Mary took off her shoes and jumped into the sandbox. Mary played in the yard instead because there was no sand in the sandbox.,0
John wipe his face with towel and went out of house. John took off his shirt. John placed toothbrush and soap bar on a slab in bathroom. John had a bath in bathtub. John put shorts and socks in washing machine.,0
Ann went to the free art class at the park. Ann found an empty easel and started to paint. Ann swirled green paint on the easel. Ann drew long lines of brown paint down from the green swirl. Ann admired the tree she had painted.,1
Tom used the towel to wipe his face. Tom emptied the water bottle onto the ground. Tom threw the bottle into the dustbin. Tom walked onto the soccer field. Tom drank from the water bottle.,0
Ann sat down on the couch. Ann reached for the cellphone on the table. Ann knocked her coffee off the table. Ann got some cleaning supplies to clean up the mess. Ann scrubbed at the coffee stain.,1
Tom threw his pen away. Tom sat down at his desk and picked up the phone. Tom picked up a pen and began taking notes of the phone call. Tom got off the phone and put his notes into his to-do box. Tom sent the work he completed on his computer to the printer.,0
Tom dropped his radio on the carpet. The radio broke into pieces. Tom turned on the radio and listened to music. Tom looked at his clock to check the time. Tom turned off the radio and left home.,0
Mary went to park for a morning walk. Mary visited the heritage statue situated on the middle of the park. Mary read out the scripts and took note of important past events written on the statue. Mary bought an energy drink from a seller in the park. Mary drank the energy drink and walked straight to her house to get ready for office.,1
Tom turned the radio on. Tom lifted a box with both hands. Tom walked across the carpet. Tom walked out of the door. Tom put down the box.,1
Tom went near his bike. Tom opened his tool box. Tom took out a spanner. Tom tightened a screw in the bike. Tom ride the bike out.,1
Ann opened her book. Ann used the copier to make a copy of the page. Ann cut out some pages of the book with the scissors. Ann gave the complete book to her friend. Ann put the pages on the table.,0
Ann sat by the window. Ann listened to the clock ticking. Ann smashed the clock on the floor. Ann heard her cell phone ringing. Ann answered the cell phone.,1
John carries towel to the bathroom. John lays down the mirror in the bathtub. John stands in front of the mirror. John uses toothbrush to brush his teeth. John walks in the bathtub.,0
John typed on his keyboard. John found the fax machine was not on. John went to the fax machine. John plugged in the fax machine. John sent a fax to the customer.,1
"John carries towel to the bathroom. John takes off his shirt, shorts, and socks. John stands in front of the mirror. John uses toothbrush to brush his teeth. John walks in the bathtub.",1
Tom used the hammer on the bicycle. Tom used the chainsaw on the bicycle. Tom put the scissors and rope in the box. Tom could not repair the bicycle. Tom rode his bicycle.,0
