story,label,breakpoint,id,fold
"['Ann took a shower in the morning.', 'Ann used the hair dryer to dry her hair while looking in the mirror.', 'Ann put the shampoo bottle on the shelf in the shower.', 'Ann put her toothbrush in the cabinet and picked up all the wet towels from the floor.', 'Ann put all the towels in the washing machine along with some clothes.']",1,-1,train_716,1
"['Tom who is a vegetarian baked some cookies in the oven.', 'Tom placed the baked cookies on the counter.', 'Tom ate a roast beef sandwich.', 'Tom stirred in some chocolate to his milk with a spoon.', 'Tom ate the cookies with his chocolate milk.']",0,2,train_717,1
"['Mary took a cucumber from the fridge.', 'Mary sliced it and put it in a bowl.', 'Mary put the bowl of cucumber in the fridge and grabbed a donut to eat instead.', 'Mary accidentally dropped the donut and her dog ate it.', 'Mary ate the donut.']",0,4,train_718,8
"['Mary was getting ready to clean her bathroom.', 'Mary cleaned the bathroom mirror until it sparkled.', 'Mary put the toothpaste and other items in the bathroom cabinet.', 'Mary picked up the socks and towels and put them in a laundry basket.', 'Mary took the clothes and put them in a washing machine along with some bleach.']",1,-1,train_719,8
"['Mary enters the door.', 'Mary walks on the carpet.', 'Mary takes out a guitar.', 'Mary plugs the guitar to the power outlet.', 'Mary plays a song with the guitar.']",1,-1,train_720,6
"['Ann took a bubble bath in the bathtub.', 'Ann put on deodorant then plugged in her hair dryer.', 'Ann used bleach to clean her bathtub.', 'Ann threw her socks and pants into fire.', 'Ann drained the water from her bathtub.']",1,-1,train_721,5
"['John looked in the mirror.', 'John filled up the bathtub.', 'John took out his soap bar.', 'John scrubbed himself in the bathtub with the soap bar.', 'John got out of the bathtub feeling fresh.']",1,-1,train_722,2
"['Mary lost her fridge.', 'Mary took out a bowl from the fridge.', 'The bowl had a cucumber and a donut in it.', 'Mary put the cucumber on the counter.', 'Mary ate the donut.']",0,1,train_723,3
"['Tom played volleyball with his friends.', 'Tom got tired, and threw the baseball in the bag.', 'Tom finished the water bottle.', 'Tom played on the see-saw.', 'Tom used a towel to wipe his face.']",1,-1,train_724,0
"['Ann put her pants in the sink.', 'Ann turned on the water faucet.', 'Ann soaked her pants in water.', 'Ann added detergent to the water.', 'Ann put on her skirt.']",1,-1,train_725,7
"['Ann went to the park to ride a see-saw.', 'Ann gave the tennis ball to one of the kids at the park who is about to leave.', 'Ann played volleyball with some kids at the park.', 'Ann picked up a duffle bag.', 'Ann threw the tennis ball.']",0,4,train_726,9
"['Tom renovated the bathroom and began the final cleaning.', 'Tom cleaned the bathtub and sink with a brush.', 'The sink had visible stains on it.', 'Tom wiped off the cabinet with some wood cleaner and liked the way it looked.', 'Tom put all the bathroom items back in the cabinet.']",0,2,train_727,5
"['Mary filled the sandbox with sand.', 'Mary set up the fence around the sandbox.', 'Mary set up the tennis net in the middle of the sandbox.', 'Mary took off her shoes and jumped into the sandbox.', 'Mary played in the yard instead because there was no sand in the sandbox.']",0,4,train_728,5
"['John wipe his face with towel and went out of house.', 'John took off his shirt.', 'John placed toothbrush and soap bar on a slab in bathroom.', 'John had a bath in bathtub.', 'John put shorts and socks in washing machine.']",0,2,train_729,4
"['Ann went to the free art class at the park.', 'Ann found an empty easel and started to paint.', 'Ann swirled green paint on the easel.', 'Ann drew long lines of brown paint down from the green swirl.', 'Ann admired the tree she had painted.']",1,-1,train_730,5
"['Tom used the towel to wipe his face.', 'Tom emptied the water bottle onto the ground.', 'Tom threw the bottle into the dustbin.', 'Tom walked onto the soccer field.', 'Tom drank from the water bottle.']",0,4,train_731,9
"['Ann sat down on the couch.', 'Ann reached for the cellphone on the table.', 'Ann knocked her coffee off the table.', 'Ann got some cleaning supplies to clean up the mess.', 'Ann scrubbed at the coffee stain.']",1,-1,train_732,2
"['Tom threw his pen away.', 'Tom sat down at his desk and picked up the phone.', 'Tom picked up a pen and began taking notes of the phone call.', 'Tom got off the phone and put his notes into his to-do box.', 'Tom sent the work he completed on his computer to the printer.']",0,2,train_733,1
"['Tom dropped his radio on the carpet.', 'The radio broke into pieces.', 'Tom turned on the radio and listened to music.', 'Tom looked at his clock to check the time.', 'Tom turned off the radio and left home.']",0,2,train_734,6
"['Mary went to park for a morning walk.', 'Mary visited the heritage statue situated on the middle of the park.', 'Mary read out the scripts and took note of important past events written on the statue.', 'Mary bought an energy drink from a seller in the park.', 'Mary drank the energy drink and walked straight to her house to get ready for office.']",1,-1,train_735,4
"['Tom turned the radio on.', 'Tom lifted a box with both hands.', 'Tom walked across the carpet.', 'Tom walked out of the door.', 'Tom put down the box.']",1,-1,train_736,6
"['Tom went near his bike.', 'Tom opened his tool box.', 'Tom took out a spanner.', 'Tom tightened a screw in the bike.', 'Tom ride the bike out.']",1,-1,train_737,9
"['Mary opened the door and walked into the room.', 'Mary sat down on the carpet and put a magazine into the dust bin.', 'Mary plugged her guitar into the power outlet.', 'Mary took off the guitar from the wall.', 'Mary hang the guitar on the wall.']",0,3,train_738,3
"['Ann opened her book.', 'Ann used the copier to make a copy of the page.', 'Ann cut out some pages of the book with the scissors.', 'Ann gave the complete book to her friend.', 'Ann put the pages on the table.']",0,3,train_739,0
"['Mary turned on the table lamp.', 'Mary used paper from her notebook.', 'Mary used the scissors to cut out shapes.', 'Mary colored the shapes with her pencil.', 'Mary used the copier to make lots of copies of the shapes.']",1,-1,train_740,1
"['Ann sat by the window.', 'Ann listened to the clock ticking.', 'Ann smashed the clock on the floor.', 'Ann heard her cell phone ringing.', 'Ann answered the cell phone.']",1,-1,train_741,8
"['John carries towel to the bathroom.', 'John lays down the mirror in the bathtub.', 'John stands in front of the mirror.', 'John uses toothbrush to brush his teeth.', 'John walks in the bathtub.']",0,2,train_742,2
"['John typed on his keyboard.', 'John found the fax machine was not on.', 'John went to the fax machine.', 'John plugged in the fax machine.', 'John sent a fax to the customer.']",1,-1,train_743,3
"['John carries towel to the bathroom.', 'John takes off his shirt, shorts, and socks.', 'John stands in front of the mirror.', 'John uses toothbrush to brush his teeth.', 'John walks in the bathtub.']",1,-1,train_744,6
"['Tom used the hammer on the bicycle.', 'Tom used the chainsaw on the bicycle.', 'Tom put the scissors and rope in the box.', 'Tom could not repair the bicycle.', 'Tom rode his bicycle.']",0,4,train_745,8
"['Lee enters his house after getting back for work, got his clothes and headed straight to the bathroom.', 'Lee enters the bathroom with his changing clothes.', 'Lee broke his water heater.', 'The water got too hot, Lee had to turn the hot water to a lower level.', 'In the meantime Lee begins to remove his work clothes.']",0,3,train_746,7
"['Ann trimmed the grass using lawnmower.', 'Ann trimmed the tree using chainsaw.', 'Ann hammered a nail on the tree.', 'Ann ties a rope on the nail.', 'Ann hangs a box on the nail.']",1,-1,train_747,3
"['Ann wanted to clean her pants.', 'Ann walked over to the washing machine.', 'Ann took off her pants.', 'Ann put her pants in the washing machine.', 'Ann turned the washing machine on.']",1,-1,train_748,7
"['Ann opened her car trunk.', 'Ann took out the bicycle.', 'Ann grabbed the rope from the wall.', 'Ann used the scissors to cut the rope.', 'Ann put the scissors in the toolbox.']",1,-1,train_749,9
"['Tom packed the suitcase.', 'Tom put the hat on his head.', 'Tom put on the gloves.', 'Tom burnt his backpack.', 'Tom polished his shoes.']",1,-1,train_750,2
"['John opened the window.', 'John sat on the couch.', 'John emptied the suitcase.', 'John made a call with the phone.', 'John took a shirt out of the suitcase.']",0,4,train_751,7
"['John bought an axe at the store.', 'John saw that a wrench was on sale so he bought it too.', 'John decided to buy a tool box from another store.', 'John took his car back to the store to purchase the tool box but ran out of gas.', 'John walked home to get a container for gas.']",1,-1,train_752,4
"['Lee went to the bathroom mirror and took out his toothbrush.', 'Lee put some toothpaste on the brush and brushed his teeth.', 'Lee shut off all of the water to his bathroom.', 'Lee got into the shower and scrubbed himself.', 'Lee turned off the running shower water and wiped himself with the towel on the rack.']",0,3,train_753,2
"['Mary opened the dustbin to throw out the leftovers from supper.', 'Mary made a new meal with the leftovers.', 'Mary took a cup of day-old shrimp and threw it away.', 'Mary ate a half of a donut from the fridge.', 'Mary threw away the other half of the donut.']",0,1,train_754,1
"['John packed his baseball and soccer ball into his duffle bag.', 'John carried the bag to the playground and put it on a bench.', 'John found his friend and they got on the see-saw.', 'John yelled when he saw a big dog get his baseball out of the duffle bag but the dog ran off with it.', 'John got his soccer ball out of his duffle bag and played with his friend.']",1,-1,train_755,1
"['John forgot his notebook at home.', 'John sat at his desk.', 'John opened up his book bag.', 'John took out his notebook.', 'John began writing down notes.']",0,3,train_756,0
"['Lee picked up all the towels and put them in the hamper.', 'Lee grabbed some cleaner and a paper towel and cleaned the large mirror.', 'Lee dumped all of the cleanser out into the toilet and flushed.', 'After rinsing the cleanser, Lee wiped down all the counters and walls.', 'Lee swept the floor and got the mop and bucket and cleaned the floor.']",0,3,train_757,9
"['John got out from the bathtub and drained all the water.', 'John brushed his wet hair with the hair brush.', 'John closed the toilet lid and sat on it.', 'John dropped the brush into the toilet.', 'John stood up and looked in the mirror.']",0,3,train_758,5
"[""Ann's dog died."", 'Ann put a leash on her dog and walked him down the street.', 'Ann let her dog off the leash when they reached the park.', ""Ann's dog ran in the grass and played with other dogs."", 'Ann and her dog went home from the park.']",0,1,train_759,8
"['Tom bought a new dustbin for the kitchen.', 'Tom threw a broken plate in the dustbin.', 'Tom unplugged the microwave.', 'Tom put the soup in the microwave.', 'Tom turned on the microwave.']",0,4,train_760,3
